LeadID,CreatedAt,UpdatedAt,FirstContactAt,ConvertedAt,Phone,Country,Region,City,PreferredLanguage,CourseID,CourseNameRaw,ManagerID,LeadStatus,LeadStage,LeadTemperature,LeadScore,Source,Medium,Campaign,Content,Term,LandingPage,DeviceType,ReferrerDomain,FirstTouchSource,LastTouchSource,ExpectedCoursePrice,ExpectedCurrency,DiscountRequested,IsDuplicateCandidate,FullName_en,ManagerNameRaw_en,Email_en
LEAD0013369,2024-07-23 08:55:24,2024-07-25 19:45:08,2024-07-23 15:45:08,,+48986792568,Poland,Krakow Region,Krakow,PL,CRS0010,Python,MGR0004,LOST,Закрыто и не реализовано (дорого),COLD,26,referral,referral,,nan,nan,/ua/python,DESKTOP,prog.academy,referral,organic,28330.0,PLN,True,True,Miron Tsvetkova,Vasyl F.,miron.tsvetkova7382@gmail.com
LEAD0013370,2024-07-23 09:05:59,2024-07-24 23:25:19,2024-07-23 21:25:19,,+380821927385,Ukraine,Lviv Oblast,Lviv,UA,CRS0002,data-analytics,MGR0005,LOST,Закрыто и не реализовано,WARM,40,linkedin,social,all,ad_14,nan,/ua/data-analytics,MOBILE,linkedin.com,linkedin,linkedin,38580.0,UAH,True,True,Radislav Kalenichenko,Ilarion D.,radislav.kalenichenko7607@outlook.com
LEAD0013371,2024-07-23 09:50:29,2024-07-23 11:12:37,2024-07-23 11:12:37,,+380747467772,Ukraine,unknown,Kyiv,UA,CRS0003,DevOps,MGR0004,LOST,Закрыто и не реализовано (нет нужного курса),COLD,40,dou,referral,Search - QA - EU,ad_15,nan,/ua/devops,MOBILE,dou.ua,dou,dou,55640.0,UAH,True,True,Marko Gromov,Vasyl F.,marko.gromov1367@outlook.com
LEAD0013372,2024-07-23 09:54:06,2024-08-18 00:00:00,2024-07-23 00:00:00,2024-08-17 23:41:16,+380877616192,Ukraine,Dnipro Oblast,Dnipro,RU,CRS0016,  Python Developper  ,MGR0004,WON,Успешно реализовано,COLD,41,google,cpc,ai_0526,ad_16,kw_11,/ua/python,MOBILE,google.com,google,google,28930.0,UAH,True,True,Liwia Clark,Vasyl F.,liwia.clark2788@ukr.net
LEAD0013373,2024-07-23 10:37:18,2024-07-24 05:58:00,2024-07-23 11:58:00,,notset,Ukraine,Kharkiv Oblast,Kharkiv,UA,CRS0003,DevOps,MGR0003,LOST,Закрыто и не реализовано (наберет сам если решит),WARM,47,facebook,cpc,test_1,ad_17,kw_12,/ua/devops,DESKTOP,facebook.com,meta,meta,50200.0,UAH,True,True,Gaja Gubernat,Oksana B.,gaja.gubernat6939@icloud.com
LEAD0013374,2024-07-23 10:41:10,2024-07-26 08:09:53,2024-07-23 20:09:53,,+380639323714,Ukraine,Kharkiv Oblast,Kharkiv,UA,CRS0008,IT Start Online - Free Course,MGR0005,LOST,Закрыто и не реализовано (купил у конкурентов),WARM,55,facebook,cpc,pmax_ai_ua,ad_18,kw_13,/ua/start,DESKTOP,facebook.com,meta,meta,0.0,UAH,True,True,Natan Shamraj,Ilarion D.,natan.shamraj4788@gmail.com
LEAD0013375,2024-07-23 10:55:22,2024-07-26 07:53:28,2024-07-23 13:53:28,,+380696536721,Ukraine,Kharkiv Oblast,Kharkiv,RU,CRS0017,QA Engineer,MGR0004,LOST,Закрыто и не реализовано (дорого),COLD,39,dou,referral,ai-web-v2,ad_1,nan,/ua/qa,MOBILE,dou.ua,dou,telegram,27900.0,UAH,True,True,Feofan Wisz,Vasyl F.,feofan.wisz3870@outlook.com
LEAD0013376,2024-07-23 11:02:44,2024-07-26 00:07:13,2024-07-23 13:07:13,,+380246620160,Ukraine,Kyiv Oblast,Kyiv,UA,CRS0004,Excel,MGR0003,IN PROGRESS,Записан на пробное занятие,COLD,29,facebook,cpc,Search- Курс AI - RU,ad_2,kw_15,/ua/excel,MOBILE,facebook.com,meta,meta,8430.0,UAH,True,True,Dariusz Kalinina,Oksana B.,dariusz.kalinina4338@yahoo.com
LEAD0013377,2024-07-23 00:00:00,2024-07-24 22:01:28,2024-07-23 20:01:28,,+380769221211,Ukraine,Dnipro Oblast,Dnipro,UA,CRS0012,QA,MGR0005,LOST,Закрыто и не реализовано (перестал брать трубку),COLD,30,google,cpc,Conv_Вебінар-Грант_UA_Oct24,ad_3,kw_16,/ua/qa,MOBILE,google.com,google,google,33850.0,UAH,True,True,Nan,Ilarion .,panfil.tret'jakova7263@icloud.com
LEAD0013378,2024-07-23 11:44:35,2024-04-08 12:47:13,2024-07-23 18:44:02,2024-04-08 01:47:13,+380338722858,Ukraine,Lviv Oblast,Lviv,UNKNOWN,CRS0017,QA Engineer,MGR0003,WON,Успешно реализовано,WARM,51,google,cpc,da_free_course_v1,ad_4,kw_17,/ua/qa,DESKTOP,google.com,google,google,30700.0,UAH,True,True,Ustin Fitzpatrick,Oksana B.,ustin.fitzpatrick57@ukr.net
LEAD0013379,2024-07-23 11:48:30,2024-07-26 05:36:33,2024-07-23 17:36:33,,+420559435177,Czech Republic,Prague Region,Prague,EN,CRS0014,ai-automation-gift,MGR0004,LOST,Закрыто и не реализовано (спам),COLD,52,organic,organic,,nan,nan,/ua/ai-automation,MOBILE,google.com,organic,organic,22680.0,CZK,True,True,Solomіja Kierepka,Vasyl F.,solomіja.kierepka3864@icloud.com
LEAD0013380,2024-07-23 11:52:07,2024-07-26 14:26:04,2024-07-24 13:26:04,,+48805701559,Poland,Krakow Region,Krakow,PL,CRS0004,Excel,MGR0007,LOST,Закрыто и не реализовано (перестал брать трубку),COLD,27,email,email,Search - Курс Data Analytics - Ukraine,ad_6,nan,/ua/excel,DESKTOP,nan,email,email,8320.0,PLN,True,True,Cynthia Bazilevich,Orest K.,cynthia.bazilevich8946@ukr.net
LEAD0013381,2024-07-23 13:06:40,2024-07-24 08:26:40,2024-07-24 00:26:40,,+380822640001,Ukraine,Dnipro Oblast,Dnipro,RU,CRS0016,Python Developer,MGR0003,IN PROGRESS,Приглашен на ивент,COLD,13,linkedin,social,all,ad_7,nan,/ua/python,DESKTOP,linkedin.com,linkedin,linkedin,28850.0,UAH,True,True,Apollinarij Tsimbaljuk,Oksana B.,apollinarij.tsimbaljuk5394@gmail.com
LEAD0013382,2024-07-23 13:18:12,2024-07-25 00:00:00,2024-07-25 03:01:48,,+380930886458,Ukraine,Lviv Oblast,Lviv,UA,CRS0016,Python Developer,MGR0006,LOST,Закрыто и не реализовано (купил у конкурентов),COLD,48,facebook,cpc,pmax_bezkoshtovnij_kurs_z_data_analitiki_ua,ad_8,kw_21,/ua/python,MOBILE,facebook.com,meta,META,30310.0,UAH,True,True,Єlisej Bevz,John Z.,єlisej.bevz8136@yahoo.com
LEAD0013383,2024-07-23 13:58:09,2024-08-28 17:42:38,2024-07-23 19:50:20,2024-08-27 00:00:00,+49019279156,Germany,Hamburg Region,Hamburg,DE,CRS0017,QA Engineer,MGR0004,WON,Успешно реализовано,HOT,60,google,cpc,Search - Курс Data Analytics - EU,ad_9,kw_22,/ua/qa,MOBILE,google.com,google,google,28580.0,EUR,True,True,Tina Lavrenko,Vasyl F.,tina.lavrenko7315@icloud.com
LEAD0013384,2024-07-23 14:11:14,2024-07-26 00:00:00,2024-07-23 14:47:15,,+380544240087,Ukraine,Kyiv Oblast,Kyiv,RU,CRS0011,QA Automation,MGR0003,LOST,Закрыто и не реализовано (наберет сам если решит),HOT,72,email,email,52635795949090,ad_10,nan,/ua/qa,MOBILE,nan,email,dou,26260.0,UAH,True,True,Seliverst Heller,Oksana B.,seliverst.heller7023@gmail.com
LEAD0013385,2024-07-23 15:17:36,2024-08-29 23:15:22,2024-07-23 23:01:43,2024-08-28 00:15:22,+380893285025,Ukraine,Vinnytsia Oblast,Vinnytsia,UA,CRS0015,Data Analytics (Free Intro),MGR0006,WON,Успешно реализовано,COLD,28,email,email,Search - Курс Data Analytics - EU,ad_11,nan,/ua/data-analytics,DESKTOP,nan,email,email,0.0,UAH,True,True,Kristen Campbell,John Z.,kristen.campbell4743@outlook.com
LEAD0013386,2024-07-23 16:02:24,2024-07-24 19:14:04,2024-07-24 09:14:04,,notset,United States,Chicago Region,Chicago,EN,CRS0013,Web Design,MGR0006,LOST,Закрыто и не реализовано,COLD,36,facebook,cpc,52668241941290,ad_12,kw_25,/ua/frontend,MOBILE,facebook.com,meta,meta,27580.0,USD,True,True,Julita Avdєєnko,John Z.,julita.avdєєnko7645@gmail.com
LEAD0013387,2024-07-23 16:41:06,2024-07-24 07:24:34,2024-07-23 18:24:34,,+380743116347,Ukraine,Kharkiv Oblast,Kharkiv,RU,CRS0017,QA Engineer,MGR0004,LOST,Закрыто и не реализовано (нет нужного курса),COLD,26,direct,notset,,nan,nan,/ua/qa,MOBILE,nan,direct,direct,27340.0,UAH,True,True,Nan,Vasyl F.,hristina.biesek3751@ukr.net
LEAD0013388,2024-07-23 17:02:50,2024-07-28 20:32:06,2024-07-24 05:02:52,2024-07-27 07:32:06,+380045396234,Ukraine,Vinnytsia Oblast,Vinnytsia,UA,CRS0013,Web Design,MGR0006,WON,Успешно реализовано,HOT,71,google,cpc,all_180124,ad_14,kw_27,/ua/frontend,MOBILE,google.com,google,google,24930.0,UAH,True,True,Chad Kazakova,John Z.,chad.kazakova6123@ukr.net
LEAD0013389,2024-07-23 17:30:05,2024-07-24 02:51:39,2024-07-23 19:51:39,,+380588086199,Ukraine,Kyiv Oblast,Kyiv,RU,CRS0001,	AI Automation ,MGR0007,LOST,Закрыто и не реализовано (нет нужного курса),WARM,42,facebook,cpc,quiz_270125,ad_15,kw_28,/ua/ai-automation,MOBILE,facebook.com,meta,perplexity,36410.0,UAH,True,True,Rachel Nesterenko,Orrest K.,rachel.nesterenko3515@outlook.com
LEAD0013390,2024-07-23 17:39:30,2024-08-24 20:04:38,2024-07-24 01:42:05,2024-08-21 23:04:38,+48161482131,Poland,Gdansk Region,Gdansk,PL,CRS0008,IT Start (Free),MGR0007,WON,Успешно реализовано,HOT,59,telegram,broadcast,Search- Курс AI - RU,ad_16,nan,/ua/start,DESKTOP,t.me,telegram,telegram,0.0,PLN,True,True,Natan Weber,Orest K.,natan.weber2693@outlook.com
LEAD0013391,2024-07-23 17:51:02,2024-07-25 17:11:54,2024-07-24 20:11:54,,+380528850254,Ukraine,Lviv Oblast,Lviv,RU,CRS0003,DevOps,MGR0006,WON,Закрыто и не реализовано (спам),COLD,6,google,cpc,pmax_1_1_ua,ad_17,kw_30,/ua/devops,DESKTOP,google.com,google,google,52490.0,UAH,True,True,Іvan Żal,John Z.,іvan.żal9676@yahoo.com
LEAD0013392,2024-07-23 18:36:16,2024-07-24 19:51:02,2024-07-24 09:51:02,,+380682436109,Ukraine,Lviv Oblast,Lviv,UA,CRS0005,Fronted-end - online,MGR0003,LOST,Закрыто и не реализовано (спам),WARM,55,email,email,qa_060426,ad_18,nan,/ua/frontend,DESKTOP,nan,email,email,28100.0,UAH,True,True,Avrelіj Blohina,Oksana B.,avrelіj.blohina9115@gmail.com
LEAD0013393,2024-07-23 19:10:27,2024-08-23 06:42:11,2024-07-24 02:56:48,2024-08-21 21:42:11,+420195677494,Czech Republic,Prague Region,Prague,CS,CRS0003,Dev0ps,MGR0003,WON,Успешно реализовано,HOT,62,facebook,cpc,search - курс data analytics - eu,ad_1,kw_32,/ua/devops,DESKTOP,facebook.com,meta,meta,51620.0,CZK,True,True,Єlisej Zabarna,Oksana B.,єlisej.zabarna1775@icloud.com
LEAD0013394,2024-07-23 19:16:34,2024-08-21 23:06:38,2024-07-24 09:00:41,2024-08-30 00:00:00,notset,Ukraine,Kyiv Oblast,Kyiv,UA,CRS0006,FullStack Java,MGR0005,WON,Успешно реализовано,HOT,62,direct,notset,,nan,nan,/ua/fullstack,MOBILE,nan,direct,direct,34860.0,UAH,True,True,Juliusz Dorobisz,Ilarion D.,juliusz.dorobisz7254@ukr.net
LEAD0013395,2024-07-23 19:35:26,2024-07-26 04:54:01,2024-07-24 10:54:01,,+380010226678,Ukraine,Vinnytsia Oblast,Vinnytsia,UA,CRS0002,Data Analytics,MGR0006,IN PROGRESS,Записан на пробное занятие,COLD,35,facebook,cpc,da_free_course_v1,ad_3,kw_34,/ua/data-analytics,MOBILE,facebook.com,meta,meta,38520.0,UAH,True,True,Brittany Ustinova,John Z.,brittany.ustinova7795@icloud.com
LEAD0013396,2024-07-23 19:42:43,2024-07-27 19:18:38,2024-07-24 20:18:38,,+380032234415,Ukraine,Dnipro Oblast,Dnipro,UA,CRS0014,AI Automation Bundle,MGR0005,IN PROGRESS,Приглашен на ивент,COLD,5,organic,organic,,nan,nan,/ua/ai-automation,MOBILE,google.com,organic,organic,20640.0,UAH,True,True,Gaja Gilmore,Ilarion D.,gaja.gilmore1301@outlook.com
LEAD0013397,2024-07-23 19:57:34,2024-05-08 18:14:26,2024-07-24 17:31:23,2024-03-08 14:14:26,notset,Ukraine,Odesa Oblast,Odessa,UA,CRS0012,QA,MGR0006,WON,Успешно реализовано,HOT,85,organic,organic,,nan,nan,/ua/qa,MOBILE,google.com,organic,organic,32480.0,UAH,True,True,William Dennis,John Z.,william.dennis8592@ukr.net
LEAD0013398,2024-07-23 20:24:48,2024-07-24 12:26:22,2024-07-23 22:26:22,,+49290795676,Germany,Berlin Region,Berlin,DE,CRS0006,FullStack Java,MGR0003,LOST,Закрыто и не реализовано (спам),WARM,36,referral,referral,,nan,nan,/ua/fullstack,DESKTOP,prog.academy,referral,email,39330.0,EUR,True,True,Ostap DemʼJanenko,Oksana B.,ostap.demʼjanenko5738@ukr.net
LEAD0013399,2024-07-23 21:27:16,2024-03-08 04:57:41,2024-07-24 01:37:46,2024-07-31 16:57:41,+380076895954,Ukraine,Vinnytsia Oblast,Vinnytsia,RU,CRS0015,Data Analytics (Free Intro),MGR0007,WON,Успешно реализовано,WARM,38,facebook,cpc,search - brand - ukraine,ad_7,kw_38,/ua/data-analytics,MOBILE,facebook.com,meta,meta,0.0,UAH,True,True,Viktorin Vernidub,Orest K.,viktorin.vernidub4175@gmail.com
LEAD0013400,2024-07-23 21:42:28,2024-08-19 19:44:51,2024-07-23 23:12:57,2024-08-19 15:44:51,+380757560485,Ukraine,Dnipro Oblast,Dnipro,UA,CRS0008,IT Start (Free),MGR0007,WON,Успешно реализовано,WARM,34,email,email,pmax_bezkoshtovnij_kurs_z_data_analitiki_ua,ad_8,nan,/ua/start,DESKTOP,nan,email,email,0.0,UAH,True,True,Julij Gordeev,Orest K.,julij.gordeev7818@gmail.com
LEAD0013401,2024-07-23 21:52:18,2024-07-24 10:52:18,,,+48912170719,Poland,Wroclaw Region,Wroclaw,PL,CRS0012,QA-тестирование - online,MGR0007,LOST,Закрыто и не реализовано (перестал отвечать в чате),WARM,57,instagram,cpc,test_1,ad_9,kw_0,/ua/qa,DESKTOP,instagram.com,instagram,instagram,30460.0,PLN,True,True,Mihajlina Robertson,Orest K.,mihajlina.robertson2665@icloud.com
LEAD0013402,2024-07-23 22:28:27,2024-07-24 22:25:40,2024-07-24 15:25:40,,+48975474988,Poland,Warsaw Region,Warsawa,PL,CRS0013,Web Design,MGR0005,IN PROGRESS,Принимает решение,HOT,87,organic,organic,,nan,nan,/ua/frontend,DESKTOP,google.com,organic,organic,27680.0,PLN,True,True,Adrianna Strong,Ilarion D.,adrianna.strong3764@gmail.com
LEAD0013403,2024-07-23 22:53:10,2024-07-24 07:31:06,2024-07-24 01:31:06,,+48544566863,Poland,Wroclaw Region,Wroclaw,UA,CRS0007,FullStack Python,MGR0007,LOST,Закрыто и не реализовано (перестал отвечать в чате),WARM,39,facebook,cpc,search_kursy_ua,ad_11,kw_2,/ua/fullstack,DESKTOP,facebook.com,meta,meta,40880.0,PLN,True,True,Phillip White,Orest K.,phillip.white3109@icloud.com
LEAD0013404,2024-07-23 22:58:51,2024-07-26 09:58:51,2024-07-23 23:58:51,,+380575477275,Ukraine,Odesa Oblast,Odessa,RU,CRS0006,FullStack Java,MGR0004,LOST,Закрыто и не реализовано (спам),COLD,34,facebook,cpc,PMAX_PYTHON_EU,ad_12,kw_3,/ua/fullstack,MOBILE,facebook.com,meta,meta,38440.0,UAH,True,True,Ferapont Danieluk,Vasyl F.,ferapont.danieluk4711@ukr.net
LEAD0013405,2024-07-23 23:15:52,2024-07-31 12:45:30,2024-07-24 06:50:00,2024-07-30 23:45:30,+1702163808,United States,New York Region,New York,EN,CRS0014,AI Automation Bundle,MGR0003,WON,Успешно реализовано,WARM,60,referral,referral,,nan,nan,/ua/ai-automation,MOBILE,prog.academy,referral,perplexity,21620.0,USD,True,True,Serafim Richardson,Oksana B.,serafim.richardson9035@outlook.com
LEAD0013406,2024-07-23 23:40:01,2024-07-24 21:17:36,2024-07-24 01:17:36,,+1279608411,United States,Austin Region,Austin,EN,CRS0010,Python,MGR0004,IN PROGRESS,Записан на пробное занятие,COLD,16,google,cpc,qa_060426,ad_14,kw_5,/ua/python,MOBILE,google.com,google,google,28550.0,USD,True,True,German Johnson,Vasyl F.,german.johnson269@ukr.net
LEAD0013407,2024-07-24 01:27:08,2024-07-26 19:38:05,2024-07-24 03:38:05,,+1603858566,United States,Chicago Region,Chicago,EN,CRS0002,Data Analytics,MGR0006,LOST,Закрыто и не реализовано (наберет сам если решит),COLD,40,instagram,cpc,Search - QA - Ukraine,ad_15,kw_6,/ua/data-analytics,MOBILE,instagram.com,instagram,instagram,36800.0,USD,True,True,Andrіj Sharapova,John Z.,andrіj.sharapova5146@gmail.com
LEAD0013408,2024-07-24 01:49:36,2024-07-25 11:12:07,2024-07-25 00:12:07,,+380575460754,Ukraine,Kharkiv Oblast,Kharkiv,RU,CRS0003,DevOps,MGR0006,LOST,Закрыто и не реализовано (перестал отвечать в чате),COLD,33,facebook,cpc,Search - Курс Data Analytics - Ukraine,ad_16,kw_7,/ua/devops,DESKTOP,facebook.com,meta,meta,49510.0,UAH,True,True,Kostjantin Hristenko,John Z.,kostjantin.hristenko9299@ukr.net
LEAD0013409,2024-07-24 02:08:26,2024-07-24 13:31:54,2024-07-24 05:31:54,,+380385422668,Ukraine,Kharkiv Oblast,,UA,CRS0016,Python Developer,MGR0004,LOST,Закрыто и не реализовано (недозвон),COLD,29,facebook,cpc,Search - Курс Java - Ukraine (NEW),ad_17,kw_8,/ua/python,DESKTOP,facebook.com,meta,meta,31160.0,UAH,True,True,Adrian Haponiuk,Vasyl F.,adrian.haponiuk3820@gmail.com
LEAD0013410,2024-07-24 03:45:17,2024-07-24 15:08:30,2024-07-24 00:00:00,,+49755136514,Germany,Berlin Region,Berlin,DE,CRS0001,AI Automation,MGR0007,LOST,Закрыто и не реализовано (недозвон),WARM,54,organic,organic,,nan,nan,/ua/ai-automation,MOBILE,google.com,organic,organic,34190.0,EUR,True,True,Julianna Babіj,Orest K.,julianna.babіj2452@icloud.com
LEAD0013411,2024-07-24 04:03:34,2024-01-08 08:59:25,2024-07-24 11:52:45,2024-01-08 05:59:25,+380436848574,Ukraine,Odesa Oblast,Odessa,UA,CRS0015,free-data-analytics,MGR0006,WON,Успешно реализовано,COLD,37,direct,notset,,nan,nan,/ua/data-analytics,DESKTOP,nan,direct,direct,0.0,UAH,True,True,Les' Ustinov,John Z.,les'.ustinov8877@yahoo.com
LEAD0013412,2024-07-24 04:05:13,2024-07-24 09:12:08,2024-07-24 09:12:08,,+49970794973,Germany,Munich Region,Munchen,DE,CRS0007,FullStack Python,MGR0007,LOST,Закрыто и не реализовано (не актуально),COLD,21,google,cpc,da_free_course_v1,ad_2,kw_11,/ua/fullstack,MOBILE,google.com,google,google,44060.0,EUR,True,True,Isidor Denisova,Orest K.,isidor.denisova9892@outlook.com
LEAD0013413,2024-07-24 05:08:04,2024-07-25 14:09:42,2024-07-25 04:09:42,,+380503973826,Ukraine,Odesa Oblast,Odessa,RU,CRS0011,QA Auto - online,MGR0006,LOST,Закрыто и не реализовано (дорого),COLD,29,facebook,cpc,Search - Курс Java - Ukraine (NEW),ad_3,kw_12,/ua/qa,DESKTOP,facebook.com,meta,dou,29240.0,UAH,True,True,Alexander Kolarczyk,John Z.,alexander.kolarczyk6012@yahoo.com
LEAD0013414,2024-07-24 00:00:00,2024-07-26 00:00:00,2024-07-24 10:09:18,,+380670387393,Ukraine,Dnipro Oblast,Dnipro,RU,CRS0012,QA,MGR0005,LOST,Закрыто и не реализовано (не актуально),COLD,13,telegram,broadcast,pmax_python_ua,ad_4,nan,/ua/qa,MOBILE,t.me,telegram,telegram,34270.0,UAH,True,True,Tihon Michalkiewicz,Ilarion D.,tihon.michalkiewicz8933@yahoo.com
LEAD0013415,2024-07-24 05:17:34,2024-07-27 15:16:23,2024-07-25 00:16:23,,+380959567706,Ukraine,Vinnytsia Oblast,Vinnytsia,RU,CRS0006,FullStack Java,MGR0006,LOST,Закрыто и не реализовано (не актуально),WARM,60,google,cpc,Search - QA - Ukraine,ad_5,kw_14,/ua/fullstack,DESKTOP,google.com,google,google,37970.0,UAH,True,True,Oleksa White,John Z.,oleksa.white3456@icloud.com
LEAD0013416,2024-07-24 06:13:22,2024-07-26 12:06:01,2024-07-24 10:06:01,,+380036071916,Ukraine,Kyiv Oblast,Kyiv,UA,CRS0002,Data Analytics,MGR0004,LOST,Закрыто и не реализовано (не актуально),HOT,91,facebook,cpc,ai_auto_present,ad_6,kw_15,/ua/data-analytics,MOBILE,facebook.com,meta,instagram,37460.0,UAH,True,True,Sofron Forma,Vasyl F.,sofron.forma3401@icloud.com
LEAD0013417,2024-07-24 08:10:58,2024-08-27 09:16:05,2024-07-24 21:04:06,2024-08-25 19:16:05,+49891672512,Germany,Hamburg Region,Hamburg,DE,CRS0008,IT Start (Free),MGR0006,WON,Успешно реализовано,HOT,68,facebook,cpc,ai_course_v1,ad_7,kw_16,/ua/start,TABLET,facebook.com,meta,meta,0.0,EUR,True,True,Sofon Villarreal,John Z.,sofon.villarreal3057@gmail.com
LEAD0013418,2024-07-24 08:11:29,2024-07-26 08:22:22,2024-07-24 23:22:22,,+49867455038,Germany,Munich Region,Munchen,EN,CRS0014,AI Automation Bundle,MGR0005,LOST,Закрыто и не реализовано,COLD,3,telegram,broadcast,Search - Brand - Ukraine,ad_8,nan,/ua/ai-automation,DESKTOP,t.me,telegram,direct,20650.0,EUR,True,True,Parfen Komar,Ilarion D.,parfen.komar8603@yahoo.com
LEAD0013419,2024-07-24 08:40:12,2024-07-25 03:33:10,2024-07-24 09:33:10,,+1521930814,United States,New York Region,New York,EN,CRS0013,Web Design,MGR0006,IN PROGRESS,Приглашен на ивент,WARM,77,perplexity,referral,Search - Курс Web Design - Ukraine,ad_9,nan,/ua/frontend,MOBILE,perplexity.ai,perplexity,perplexity,24070.0,USD,True,True,Velimir Nikolaev,John Z.,velimir.nikolaev8353@ukr.net
LEAD0013420,2024-07-24 09:24:29,2024-08-19 07:31:55,2024-07-24 10:58:02,2024-08-18 17:31:55,+380238837589,Ukraine,Odesa Oblast,Odessa,RU,CRS0015,Data Analytics (Free Intro),MGR0005,WON,Успешно реализовано,WARM,50,facebook,cpc,52668241941290,ad_10,kw_19,/ua/data-analytics,DESKTOP,facebook.com,meta,meta,0.0,UAH,True,True,Tonya Page,Ilarion D.,tonya.page9242@icloud.com
LEAD0013421,2024-07-24 10:08:40,2024-07-09 12:13:17,2024-07-24 12:49:00,2024-04-09 20:13:17,+380049432441,Ukraine,Kyiv Oblast,Kyiv,RU,CRS0008,IT Start (Free),MGR0004,WON,Успешно реализовано,HOT,85,facebook,cpc,search - qa - eu,ad_11,kw_20,/ua/start,MOBILE,facebook.com,meta,meta,0.0,UAH,True,True,Radim Keller,Vasyl F.,radim.keller6326@gmail.com
LEAD0013422,2024-07-24 10:30:54,2024-07-24 21:14:23,2024-07-24 13:14:23,,+380763577028,Ukraine,Dnipro Oblast,Dnipro,UA,CRS0014,AI Automation Bundle,MGR0007,LOST,Закрыто и не реализовано (недозвон),WARM,37,organic,organic,,nan,nan,/ua/ai-automation,MOBILE,google.com,organic,organic,21810.0,UAH,True,True,Marіja Blanchard,Orest K.,marіja.blanchard2717@icloud.com
